Fiscal_Year,Accounting_Period,SortOrder,MakeBold,LevelNum,nodedesc,HSortOrder,NdId,NdDesc,BaseAmount,ShowBox,Show_Vertical_Line,Show_Top_Line,Show_Bottom_Line,ND_Header,ND_SortOrder
2015,7,23,Y,5,160001 - Other Assets (L2),4,23078,ICG & CCB O&T [L5],4484741663,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,24,Y,1,100001 - Direct Assets (L1),4,23078,ICG & CCB O&T [L5],4646451028,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,25,Y,1,100000 - Assets,4,23078,ICG & CCB O&T [L5],4646451028,N,Y,N,N,Institutional Clients Group [L4],1
,,26,N,1,,4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,27,Y,5,210001 - Deposits (L2),4,23078,ICG & CCB O&T [L5],20855993,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),4,23078,ICG & CCB O&T [L5],-54831,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),4,23078,ICG & CCB O&T [L5],652629,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,30,Y,5,260001 - Long-Term Debt (L2),4,23078,ICG & CCB O&T [L5],19796,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,31,N,10,270000 - Other Liabilities (L3),4,23078,ICG & CCB O&T [L5],132724742,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),4,23078,ICG & CCB O&T [L5],258437850,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,33,Y,5,270001 - Other Liabilities (L2),4,23078,ICG & CCB O&T [L5],391162592,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),4,23078,ICG & CCB O&T [L5],4055629825,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,35,Y,1,200001 - Liabilities (L1),4,23078,ICG & CCB O&T [L5],4468266004,N,Y,N,N,Institutional Clients Group [L4],1
,,36,N,1,,4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
,,37,N,10,311001 - Preferred Stock (L3),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,38,N,10,320000 - Common Stock (L3),4,23078,ICG & CCB O&T [L5],230450,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),4,23078,ICG & CCB O&T [L5],93359069,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,40,N,10,340000 - Retained Earnings (L3),4,23078,ICG & CCB O&T [L5],-6268943110,N,Y,N,N,Institutional Clients Group [L4],1
,,41,N,10,350000 - Treasury Stock (L3),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),4,23078,ICG & CCB O&T [L5],8366826,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),4,23078,ICG & CCB O&T [L5],-6166986765,N,Y,N,N,Institutional Clients Group [L4],1
,,44,Y,5,380001 - Non-Controlling Interest (L2),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,45,Y,1,300001 - Total Equity (L1),4,23078,ICG & CCB O&T [L5],-6166986765,N,Y,N,N,Institutional Clients Group [L4],1
,,46,N,1,,4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,47,Y,5,370001 - Management Capital (L1),4,23078,ICG & CCB O&T [L5],6345171789,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,48,Y,1,200000 - Total Liabilities & Equity,4,23078,ICG & CCB O&T [L5],4646451028,N,Y,N,N,Institutional Clients Group [L4],1
,,49,N,1,,4,23078,ICG & CCB O&T [L5],0,Y,N,N,N,Institutional Clients Group [L4],1
,,50.1,N,5,Average Loans,4,23078,ICG & CCB O&T [L5],,N,Y,Y,N,Institutional Clients Group [L4],1
,,50.2,N,5,Average Deposits,4,23078,ICG & CCB O&T [L5],,N,Y,N,Y,Institutional Clients Group [L4],1
,,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
,,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
,,53,Y,5,940210 - Total Past Due Loans (L1),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
,,54,Y,5,720000 - Servicing Assets Securitized (L1),4,23078,ICG & CCB O&T [L5],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,4,23078,ICG & CCB O&T [L5],3926524,N,Y,N,N,Institutional Clients Group [L4],1
,,56,Y,5,760000 - Assets Under Management (L1),4,23078,ICG & CCB O&T [L5],0,N,Y,N,Y,Institutional Clients Group [L4],1
,,0,N,1,,5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,1,Y,1,100002 - Indirect Assets (L1),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),5,24523,Commercial ICG [L6],-3411678.296,N,Y,N,N,Institutional Clients Group [L4],1
,,3,Y,5,115001 - Deposits with Banks (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,5,Y,5,125001 - Brokerage Receivables (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,6,Y,5,130001 - Trading Account Assets (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,8,N,10,135010 - Investments - Non-Marketable Securities (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,10,Y,5,135001 - Investments (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),5,24523,Commercial ICG [L6],3105314813,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),5,24523,Commercial ICG [L6],0.017,N,Y,N,N,Institutional Clients Group [L4],1
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),5,24523,Commercial ICG [L6],3105314813,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,16,Y,5,145001 - Allowance for Loan Losses (L2),5,24523,Commercial ICG [L6],-65416865.57,N,Y,N,N,Institutional Clients Group [L4],1
,,17,Y,5,150001 - Goodwill (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,18,Y,5,155001 - Intangible Assets (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),5,24523,Commercial ICG [L6],-19700.44,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),5,24523,Commercial ICG [L6],20743747.47,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,22,N,10,160010 - Other Assets (L3),5,24523,Commercial ICG [L6],44633004.83,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,23,Y,5,160001 - Other Assets (L2),5,24523,Commercial ICG [L6],65357051.86,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,24,Y,1,100001 - Direct Assets (L1),5,24523,Commercial ICG [L6],3101843321,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,25,Y,1,100000 - Assets,5,24523,Commercial ICG [L6],3101843321,N,Y,N,N,Institutional Clients Group [L4],1
,,26,N,1,,5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,27,Y,5,210001 - Deposits (L2),5,24523,Commercial ICG [L6],149584418.2,N,Y,N,N,Institutional Clients Group [L4],1
,,28,Y,5,240001 - Trading Account Liabilities (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,30,Y,5,260001 - Long-Term Debt (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,31,N,10,270000 - Other Liabilities (L3),5,24523,Commercial ICG [L6],58698233.36,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),5,24523,Commercial ICG [L6],1910053.215,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,33,Y,5,270001 - Other Liabilities (L2),5,24523,Commercial ICG [L6],60608286.58,N,Y,N,N,Institutional Clients Group [L4],1
,,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,35,Y,1,200001 - Liabilities (L1),5,24523,Commercial ICG [L6],210192704.7,N,Y,N,N,Institutional Clients Group [L4],1
,,36,N,1,,5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,37,N,10,311001 - Preferred Stock (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,38,N,10,320000 - Common Stock (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,40,N,10,340000 - Retained Earnings (L3),5,24523,Commercial ICG [L6],-78036.591,N,Y,N,N,Institutional Clients Group [L4],1
,,41,N,10,350000 - Treasury Stock (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),5,24523,Commercial ICG [L6],-78036.591,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,44,Y,5,380001 - Non-Controlling Interest (L2),5,24523,Commercial ICG [L6],58965204.5,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,45,Y,1,300001 - Total Equity (L1),5,24523,Commercial ICG [L6],58887167.91,N,Y,N,N,Institutional Clients Group [L4],1
,,46,N,1,,5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,47,Y,5,370001 - Management Capital (L1),5,24523,Commercial ICG [L6],2832763448,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,48,Y,1,200000 - Total Liabilities & Equity,5,24523,Commercial ICG [L6],3101843321,N,Y,N,N,Institutional Clients Group [L4],1
,,49,N,1,,5,24523,Commercial ICG [L6],0,Y,N,N,N,Institutional Clients Group [L4],1
,,50.1,N,5,Average Loans,5,24523,Commercial ICG [L6],,N,Y,Y,N,Institutional Clients Group [L4],1
,,50.2,N,5,Average Deposits,5,24523,Commercial ICG [L6],,N,Y,N,Y,Institutional Clients Group [L4],1
2015,7,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),5,24523,Commercial ICG [L6],7406799.704,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),5,24523,Commercial ICG [L6],1837083.391,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,53,Y,5,940210 - Total Past Due Loans (L1),5,24523,Commercial ICG [L6],9243883.095,N,Y,N,N,Institutional Clients Group [L4],1
,,54,Y,5,720000 - Servicing Assets Securitized (L1),5,24523,Commercial ICG [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,5,24523,Commercial ICG [L6],940336835.6,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,56,Y,5,760000 - Assets Under Management (L1),5,24523,Commercial ICG [L6],19591000,N,Y,N,Y,Institutional Clients Group [L4],1
,,0,N,1,,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,1,Y,1,100002 - Indirect Assets (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,2,Y,5,110001 - Cash and Due from Banks (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,3,Y,5,115001 - Deposits with Banks (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,5,Y,5,125001 - Brokerage Receivables (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,6,Y,5,130001 - Trading Account Assets (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,8,N,10,135010 - Investments - Non-Marketable Securities (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,10,Y,5,135001 - Investments (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,16,Y,5,145001 - Allowance for Loan Losses (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,17,Y,5,150001 - Goodwill (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,18,Y,5,155001 - Intangible Assets (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,20,N,10,160040 - Property Plant and Equipment Net (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,22,N,10,160010 - Other Assets (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,23,Y,5,160001 - Other Assets (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,24,Y,1,100001 - Direct Assets (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,25,Y,1,100000 - Assets,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,26,N,1,,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,27,Y,5,210001 - Deposits (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,28,Y,5,240001 - Trading Account Liabilities (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,30,Y,5,260001 - Long-Term Debt (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,31,N,10,270000 - Other Liabilities (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,33,Y,5,270001 - Other Liabilities (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,35,Y,1,200001 - Liabilities (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,36,N,1,,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,37,N,10,311001 - Preferred Stock (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,38,N,10,320000 - Common Stock (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,40,N,10,340000 - Retained Earnings (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,41,N,10,350000 - Treasury Stock (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,43,Y,5,310001 - group's Stockholders Equity (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,44,Y,5,380001 - Non-Controlling Interest (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,45,Y,1,300001 - Total Equity (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,46,N,1,,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,47,Y,5,370001 - Management Capital (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,48,Y,1,200000 - Total Liabilities & Equity,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,49,N,1,,6,9900419,Other Banking [L6],0,Y,N,N,N,Institutional Clients Group [L4],1
,,50.1,N,5,Average Loans,6,9900419,Other Banking [L6],,N,Y,Y,N,Institutional Clients Group [L4],1
,,50.2,N,5,Average Deposits,6,9900419,Other Banking [L6],,N,Y,N,Y,Institutional Clients Group [L4],1
,,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,53,Y,5,940210 - Total Past Due Loans (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,54,Y,5,720000 - Servicing Assets Securitized (L1),6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,55,Y,5,739000 - Commitments and Contingencies Accounts,6,9900419,Other Banking [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,56,Y,5,760000 - Assets Under Management (L1),6,9900419,Other Banking [L6],0,N,Y,N,Y,Institutional Clients Group [L4],1
,,0,N,1,,7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,1,Y,1,100002 - Indirect Assets (L1),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,2,Y,5,110001 - Cash and Due from Banks (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,3,Y,5,115001 - Deposits with Banks (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,5,Y,5,125001 - Brokerage Receivables (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,6,Y,5,130001 - Trading Account Assets (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,8,N,10,135010 - Investments - Non-Marketable Securities (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,10,Y,5,135001 - Investments (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,16,Y,5,145001 - Allowance for Loan Losses (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,17,Y,5,150001 - Goodwill (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,2734085408,N,Y,N,N,Institutional Clients Group [L4],1
,,18,Y,5,155001 - Intangible Assets (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),7,9900213,Other Banking [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
